id|cocktail_id|ingredient_id|portion|created_at|updated_at
219|2|22|1 shot|2022-12-10 17:54:27.514392|2022-12-10 17:54:27.514392
220|2|4|1 shot|2022-12-10 17:54:27.520843|2022-12-10 17:54:27.520843
221|2|1|2 shots|2022-12-10 17:54:27.526202|2022-12-10 17:54:27.526202
222|2|103|1 shot|2022-12-10 17:54:27.531788|2022-12-10 17:54:27.531788
223|3|3|1/2 oz|2022-12-10 17:54:27.537618|2022-12-10 17:54:27.537618
224|3|83|Garnish with|2022-12-10 17:54:27.543335|2022-12-10 17:54:27.543335
225|3|22|1/2 oz|2022-12-10 17:54:27.548869|2022-12-10 17:54:27.548869
226|3|24|1 wedge|2022-12-10 17:54:27.554197|2022-12-10 17:54:27.554197
227|3|21|1/2 oz|2022-12-10 17:54:27.561633|2022-12-10 17:54:27.561633
228|3|104|1/2 oz|2022-12-10 17:54:27.569393|2022-12-10 17:54:27.569393
229|3|1|1/2 oz|2022-12-10 17:54:27.574978|2022-12-10 17:54:27.574978
230|3|9|1/2 oz|2022-12-10 17:54:27.580504|2022-12-10 17:54:27.580504
231|3|105|1-2 dash|2022-12-10 17:54:27.586068|2022-12-10 17:54:27.586068
232|4|1|2 oz|2022-12-10 17:54:27.5915|2022-12-10 17:54:27.5915
233|4|128|1 twist of|2022-12-10 17:54:27.726678|2022-12-10 17:54:27.726678
234|4|129|4 oz|2022-12-10 17:54:27.834922|2022-12-10 17:54:27.834922
235|5|1|1 oz|2022-12-10 17:54:27.840224|2022-12-10 17:54:27.840224
236|5|23|1 oz|2022-12-10 17:54:27.845611|2022-12-10 17:54:27.845611
237|5|130|3 oz|2022-12-10 17:54:27.957278|2022-12-10 17:54:27.957278
238|5|128|1 twist of|2022-12-10 17:54:27.962761|2022-12-10 17:54:27.962761
239|5|48|1/2 oz|2022-12-10 17:54:27.96802|2022-12-10 17:54:27.96802
240|5|103|1 oz|2022-12-10 17:54:27.973149|2022-12-10 17:54:27.973149
241|6|131|1|2022-12-10 17:54:28.084291|2022-12-10 17:54:28.084291
242|6|25|1 tsp|2022-12-10 17:54:28.089873|2022-12-10 17:54:28.089873
243|6|132|1|2022-12-10 17:54:28.20268|2022-12-10 17:54:28.20268
244|6|1|1 1/2 oz|2022-12-10 17:54:28.208334|2022-12-10 17:54:28.208334
245|6|30|1 tblsp|2022-12-10 17:54:28.217237|2022-12-10 17:54:28.217237
246|6|9|1 1/2 tsp|2022-12-10 17:54:28.231552|2022-12-10 17:54:28.231552
247|7|73|1|2022-12-10 17:54:28.242743|2022-12-10 17:54:28.242743
248|7|132|1|2022-12-10 17:54:28.25254|2022-12-10 17:54:28.25254
249|7|1|1 1/2 oz|2022-12-10 17:54:28.258207|2022-12-10 17:54:28.258207
250|7|9|1 tsp|2022-12-10 17:54:28.263603|2022-12-10 17:54:28.263603
251|7|48|1/2 oz|2022-12-10 17:54:28.269175|2022-12-10 17:54:28.269175
252|7|8|1 oz|2022-12-10 17:54:28.274444|2022-12-10 17:54:28.274444
253|8|36|1 dash|2022-12-10 17:54:28.280314|2022-12-10 17:54:28.280314
254|8|1|1 3/4 oz Bacardi|2022-12-10 17:54:28.285896|2022-12-10 17:54:28.285896
255|8|30|1 oz|2022-12-10 17:54:28.292274|2022-12-10 17:54:28.292274
256|8|49|1/2 tsp|2022-12-10 17:54:28.298652|2022-12-10 17:54:28.298652
257|9|25|1 tsp|2022-12-10 17:54:28.304416|2022-12-10 17:54:28.304416
258|9|133|1|2022-12-10 17:54:28.410984|2022-12-10 17:54:28.410984
259|9|134|1|2022-12-10 17:54:28.523092|2022-12-10 17:54:28.523092
260|9|1|1 1/2 oz|2022-12-10 17:54:28.529088|2022-12-10 17:54:28.529088
261|9|30|1 1/2 oz|2022-12-10 17:54:28.534117|2022-12-10 17:54:28.534117
262|9|9|1 tblsp|2022-12-10 17:54:28.539175|2022-12-10 17:54:28.539175
263|10|12|1 oz|2022-12-10 17:54:28.549782|2022-12-10 17:54:28.549782
264|10|1|1 oz|2022-12-10 17:54:28.55732|2022-12-10 17:54:28.55732
265|10|9|1 oz|2022-12-10 17:54:28.563502|2022-12-10 17:54:28.563502
266|10|48|1 oz|2022-12-10 17:54:28.568979|2022-12-10 17:54:28.568979
267|11|56|Juice of 1/2|2022-12-10 17:54:28.574917|2022-12-10 17:54:28.574917
268|11|12|3/4 oz|2022-12-10 17:54:28.58047|2022-12-10 17:54:28.58047
269|11|1|3/4 oz|2022-12-10 17:54:28.585569|2022-12-10 17:54:28.585569
270|11|9|3/4 oz|2022-12-10 17:54:28.590685|2022-12-10 17:54:28.590685
271|12|135|1 bottle|2022-12-10 17:54:28.703913|2022-12-10 17:54:28.703913
272|12|1|1 shot|2022-12-10 17:54:28.709441|2022-12-10 17:54:28.709441
273|13|1|2 oz|2022-12-10 17:54:28.715143|2022-12-10 17:54:28.715143
274|13|30|1 1/2 tsp|2022-12-10 17:54:28.720691|2022-12-10 17:54:28.720691
275|13|9|1 1/2 tsp|2022-12-10 17:54:28.725997|2022-12-10 17:54:28.725997
276|13|136|1 1/2 tsp|2022-12-10 17:54:28.836698|2022-12-10 17:54:28.836698
277|14|1|1 1/4 oz|2022-12-10 17:54:28.841937|2022-12-10 17:54:28.841937
278|14|137|1 tblsp|2022-12-10 17:54:28.935736|2022-12-10 17:54:28.935736
279|14|34|1 1/2 tsp|2022-12-10 17:54:28.940669|2022-12-10 17:54:28.940669
280|15|37|1 oz|2022-12-10 17:54:28.945803|2022-12-10 17:54:28.945803
281|15|83|Juice of 1/2|2022-12-10 17:54:28.950868|2022-12-10 17:54:28.950868
282|15|132|1|2022-12-10 17:54:28.955766|2022-12-10 17:54:28.955766
283|15|1|1 oz|2022-12-10 17:54:28.96055|2022-12-10 17:54:28.96055
284|15|138|1 tsp|2022-12-10 17:54:29.062464|2022-12-10 17:54:29.062464
285|15|33|""|2022-12-10 17:54:29.068223|2022-12-10 17:54:29.068223
286|16|25|3/4 L|2022-12-10 17:54:29.073465|2022-12-10 17:54:29.073465
287|16|1|1/2 L|2022-12-10 17:54:29.07837|2022-12-10 17:54:29.07837
288|16|74|1/2 kg chopped|2022-12-10 17:54:29.083256|2022-12-10 17:54:29.083256
289|17|56|Juice of 1/2|2022-12-10 17:54:29.088284|2022-12-10 17:54:29.088284
290|17|104|""|2022-12-10 17:54:29.093174|2022-12-10 17:54:29.093174
291|17|1|2 oz|2022-12-10 17:54:29.097993|2022-12-10 17:54:29.097993
292|18|56|Juice of 1/2|2022-12-10 17:54:29.103052|2022-12-10 17:54:29.103052
293|18|1|1 1/2 oz|2022-12-10 17:54:29.109808|2022-12-10 17:54:29.109808
294|18|138|1 tsp|2022-12-10 17:54:29.116071|2022-12-10 17:54:29.116071
295|19|139|1 cup crushed|2022-12-10 17:54:29.22423|2022-12-10 17:54:29.22423
296|19|25|1 tsp|2022-12-10 17:54:29.229422|2022-12-10 17:54:29.229422
297|19|134|1|2022-12-10 17:54:29.234705|2022-12-10 17:54:29.234705
298|19|1|1 1/2 oz|2022-12-10 17:54:29.239831|2022-12-10 17:54:29.239831
299|19|30|1 1/2 oz|2022-12-10 17:54:29.244978|2022-12-10 17:54:29.244978
300|19|9|1 tblsp|2022-12-10 17:54:29.251673|2022-12-10 17:54:29.251673
301|20|131|6|2022-12-10 17:54:29.259172|2022-12-10 17:54:29.259172
302|20|25|1 tsp|2022-12-10 17:54:29.266389|2022-12-10 17:54:29.266389
303|20|1|2 oz|2022-12-10 17:54:29.276407|2022-12-10 17:54:29.276407
304|20|30|1 tblsp|2022-12-10 17:54:29.282756|2022-12-10 17:54:29.282756
305|22|1|1 oz|2022-12-10 17:54:29.29347|2022-12-10 17:54:29.29347
306|22|48|1 tsp|2022-12-10 17:54:29.308047|2022-12-10 17:54:29.308047
307|22|47|1 oz|2022-12-10 17:54:29.321381|2022-12-10 17:54:29.321381
308|23|83|Juice of 1/2|2022-12-10 17:54:29.334643|2022-12-10 17:54:29.334643
309|23|1|1/2 oz|2022-12-10 17:54:29.345539|2022-12-10 17:54:29.345539
310|23|138|1 tsp|2022-12-10 17:54:29.35853|2022-12-10 17:54:29.35853
311|23|14|1 1/2 oz|2022-12-10 17:54:29.38959|2022-12-10 17:54:29.38959
312|23|33|""|2022-12-10 17:54:29.395511|2022-12-10 17:54:29.395511
313|24|139|cubes|2022-12-10 17:54:29.401664|2022-12-10 17:54:29.401664
314|24|50|""|2022-12-10 17:54:29.407193|2022-12-10 17:54:29.407193
315|24|1|1 shot Jamaican|2022-12-10 17:54:29.412476|2022-12-10 17:54:29.412476
316|24|19|1 shot|2022-12-10 17:54:29.417834|2022-12-10 17:54:29.417834
317|25|3|1/2 oz|2022-12-10 17:54:29.423578|2022-12-10 17:54:29.423578
318|25|22|1/2 oz|2022-12-10 17:54:29.428947|2022-12-10 17:54:29.428947
319|25|21|1/2 oz|2022-12-10 17:54:29.435005|2022-12-10 17:54:29.435005
320|25|104|1 dash|2022-12-10 17:54:29.44146|2022-12-10 17:54:29.44146
321|25|1|1/2 oz|2022-12-10 17:54:29.447226|2022-12-10 17:54:29.447226
322|25|128|Twist of|2022-12-10 17:54:29.452865|2022-12-10 17:54:29.452865
323|26|3|1/2 oz|2022-12-10 17:54:29.458336|2022-12-10 17:54:29.458336
324|26|83|Juice of 1/2|2022-12-10 17:54:29.46403|2022-12-10 17:54:29.46403
325|26|22|1/2 oz|2022-12-10 17:54:29.469423|2022-12-10 17:54:29.469423
326|26|21|1/2 oz|2022-12-10 17:54:29.4747|2022-12-10 17:54:29.4747
327|26|104|1 splash|2022-12-10 17:54:29.48095|2022-12-10 17:54:29.48095
328|26|1|1/2 oz|2022-12-10 17:54:29.487067|2022-12-10 17:54:29.487067
329|27|134|1|2022-12-10 17:54:29.492731|2022-12-10 17:54:29.492731
330|27|1|1 oz|2022-12-10 17:54:29.497885|2022-12-10 17:54:29.497885
331|27|9|1/2 oz|2022-12-10 17:54:29.503115|2022-12-10 17:54:29.503115
332|27|140|1/2 oz|2022-12-10 17:54:29.603158|2022-12-10 17:54:29.603158
333|27|105|1 1/2 oz|2022-12-10 17:54:29.608549|2022-12-10 17:54:29.608549
334|28|36|1/2 tsp|2022-12-10 17:54:29.613919|2022-12-10 17:54:29.613919
335|28|1|1 1/2 oz|2022-12-10 17:54:29.619056|2022-12-10 17:54:29.619056
336|28|47|1 oz|2022-12-10 17:54:29.624202|2022-12-10 17:54:29.624202
337|28|141|1|2022-12-10 17:54:29.736374|2022-12-10 17:54:29.736374
338|28|136|1/2 tsp|2022-12-10 17:54:29.741626|2022-12-10 17:54:29.741626
339|29|83|Juice of 1/2|2022-12-10 17:54:29.747167|2022-12-10 17:54:29.747167
340|29|12|1 oz|2022-12-10 17:54:29.752327|2022-12-10 17:54:29.752327
341|29|20|1/2 oz|2022-12-10 17:54:29.757463|2022-12-10 17:54:29.757463
342|29|1|1/2 oz|2022-12-10 17:54:29.762387|2022-12-10 17:54:29.762387
343|29|138|1 tblsp|2022-12-10 17:54:29.767373|2022-12-10 17:54:29.767373
344|29|33|""|2022-12-10 17:54:29.772449|2022-12-10 17:54:29.772449
345|30|56|Juice of 1|2022-12-10 17:54:29.778308|2022-12-10 17:54:29.778308
346|30|131|2-4|2022-12-10 17:54:29.78504|2022-12-10 17:54:29.78504
347|30|25|2 tsp|2022-12-10 17:54:29.79028|2022-12-10 17:54:29.79028
348|30|1|2-3 oz|2022-12-10 17:54:29.795405|2022-12-10 17:54:29.795405
349|30|142|""|2022-12-10 17:54:29.902925|2022-12-10 17:54:29.902925
350|31|24|1 dash|2022-12-10 17:54:29.908457|2022-12-10 17:54:29.908457
351|31|1|1 1/2 oz|2022-12-10 17:54:29.913585|2022-12-10 17:54:29.913585
352|31|41|3 oz|2022-12-10 17:54:29.918873|2022-12-10 17:54:29.918873
353|32|1|3 oz|2022-12-10 17:54:29.924093|2022-12-10 17:54:29.924093
354|32|143|3 tblsp|2022-12-10 17:54:30.032521|2022-12-10 17:54:30.032521
355|32|144|3 tblsp|2022-12-10 17:54:30.142822|2022-12-10 17:54:30.142822
356|33|83|Juice of 1/4|2022-12-10 17:54:30.14839|2022-12-10 17:54:30.14839
357|33|12|3/4 oz|2022-12-10 17:54:30.153622|2022-12-10 17:54:30.153622
358|33|1|3/4 oz|2022-12-10 17:54:30.158816|2022-12-10 17:54:30.158816
359|33|145|2 tsp|2022-12-10 17:54:30.268498|2022-12-10 17:54:30.268498
360|34|56|Juice of 1/2|2022-12-10 17:54:30.274098|2022-12-10 17:54:30.274098
361|34|43|1/3 oz cream|2022-12-10 17:54:30.279701|2022-12-10 17:54:30.279701
362|34|1|1 1/2|2022-12-10 17:54:30.284935|2022-12-10 17:54:30.284935
363|35|50|1 cup|2022-12-10 17:54:30.29066|2022-12-10 17:54:30.29066
364|35|146|""|2022-12-10 17:54:30.399307|2022-12-10 17:54:30.399307
365|35|1|2 oz|2022-12-10 17:54:30.4048|2022-12-10 17:54:30.4048
366|35|138|1 tsp|2022-12-10 17:54:30.410091|2022-12-10 17:54:30.410091
367|36|70|1 tsp|2022-12-10 17:54:30.415388|2022-12-10 17:54:30.415388
368|36|24|1 dash|2022-12-10 17:54:30.420651|2022-12-10 17:54:30.420651
369|36|1|1 1/2 oz|2022-12-10 17:54:30.42572|2022-12-10 17:54:30.42572
370|36|147|Twist of|2022-12-10 17:54:30.531793|2022-12-10 17:54:30.531793
371|36|148|1 tsp|2022-12-10 17:54:30.638481|2022-12-10 17:54:30.638481
372|36|138|1/2 tsp|2022-12-10 17:54:30.646245|2022-12-10 17:54:30.646245
373|37|1|1 1/2 oz|2022-12-10 17:54:30.651939|2022-12-10 17:54:30.651939
374|37|103|5 oz|2022-12-10 17:54:30.657483|2022-12-10 17:54:30.657483
375|38|25|1/2 tsp superfine|2022-12-10 17:54:30.663197|2022-12-10 17:54:30.663197
376|38|73|1|2022-12-10 17:54:30.668621|2022-12-10 17:54:30.668621
377|38|1|2 oz|2022-12-10 17:54:30.673805|2022-12-10 17:54:30.673805
378|38|48|1 oz|2022-12-10 17:54:30.679154|2022-12-10 17:54:30.679154
379|38|141|1|2022-12-10 17:54:30.685792|2022-12-10 17:54:30.685792
380|39|83|Juice of 1/4|2022-12-10 17:54:30.691786|2022-12-10 17:54:30.691786
381|39|149|1 tsp|2022-12-10 17:54:30.80042|2022-12-10 17:54:30.80042
382|39|36|1/2 tsp|2022-12-10 17:54:30.805803|2022-12-10 17:54:30.805803
383|39|1|1 oz Jamaican|2022-12-10 17:54:30.810984|2022-12-10 17:54:30.810984
384|40|1|1 oz|2022-12-10 17:54:30.816273|2022-12-10 17:54:30.816273
385|40|30|1 oz|2022-12-10 17:54:30.821622|2022-12-10 17:54:30.821622
386|40|51|1 oz|2022-12-10 17:54:30.826792|2022-12-10 17:54:30.826792
387|40|138|1 tsp|2022-12-10 17:54:30.831992|2022-12-10 17:54:30.831992
388|40|6|1/2 oz|2022-12-10 17:54:30.837044|2022-12-10 17:54:30.837044
389|41|1|1/2 oz|2022-12-10 17:54:30.842822|2022-12-10 17:54:30.842822
390|41|150|1 oz|2022-12-10 17:54:30.946784|2022-12-10 17:54:30.946784
391|41|35|1 1/2 oz|2022-12-10 17:54:30.951743|2022-12-10 17:54:30.951743
392|43|1|3 oz|2022-12-10 17:54:30.956828|2022-12-10 17:54:30.956828
393|43|48|1 oz|2022-12-10 17:54:30.961881|2022-12-10 17:54:30.961881
394|43|151|1 oz|2022-12-10 17:54:31.068396|2022-12-10 17:54:31.068396
395|44|83|Juice of 1/2|2022-12-10 17:54:31.073511|2022-12-10 17:54:31.073511
396|44|132|1|2022-12-10 17:54:31.078652|2022-12-10 17:54:31.078652
397|44|1|1 oz|2022-12-10 17:54:31.083536|2022-12-10 17:54:31.083536
398|44|138|1 tsp|2022-12-10 17:54:31.08858|2022-12-10 17:54:31.08858
399|44|5|1/2 oz|2022-12-10 17:54:31.093402|2022-12-10 17:54:31.093402
400|45|2|1 1/2 oz|2022-12-10 17:54:31.098379|2022-12-10 17:54:31.098379
401|45|41|1 oz|2022-12-10 17:54:31.10327|2022-12-10 17:54:31.10327
402|46|2|1 oz|2022-12-10 17:54:31.108341|2022-12-10 17:54:31.108341
403|46|9|1 oz|2022-12-10 17:54:31.115747|2022-12-10 17:54:31.115747
404|46|48|1 oz|2022-12-10 17:54:31.123662|2022-12-10 17:54:31.123662
405|47|3|2 oz dry|2022-12-10 17:54:31.129631|2022-12-10 17:54:31.129631
406|47|97|4 oz|2022-12-10 17:54:31.135255|2022-12-10 17:54:31.135255
407|47|48|0.75 oz|2022-12-10 17:54:31.140871|2022-12-10 17:54:31.140871
408|48|3|1 3/4 shot|2022-12-10 17:54:31.14655|2022-12-10 17:54:31.14655
409|48|36|1/8 Shot|2022-12-10 17:54:31.151828|2022-12-10 17:54:31.151828
410|48|48|1/4 Shot|2022-12-10 17:54:31.160014|2022-12-10 17:54:31.160014
411|48|152|1 Shot|2022-12-10 17:54:31.268229|2022-12-10 17:54:31.268229
412|49|3|1 1/2 oz|2022-12-10 17:54:31.273788|2022-12-10 17:54:31.273788
413|49|134|1|2022-12-10 17:54:31.279321|2022-12-10 17:54:31.279321
414|49|73|Juice of 1/4|2022-12-10 17:54:31.285127|2022-12-10 17:54:31.285127
415|49|11|1 dash|2022-12-10 17:54:31.290434|2022-12-10 17:54:31.290434
416|50|3|2 shots|2022-12-10 17:54:31.295971|2022-12-10 17:54:31.295971
417|50|103|1 shot|2022-12-10 17:54:31.301267|2022-12-10 17:54:31.301267
418|50|5|1 shot|2022-12-10 17:54:31.306836|2022-12-10 17:54:31.306836
419|50|153|3 dashes|2022-12-10 17:54:31.415062|2022-12-10 17:54:31.415062
420|51|3|2 shots|2022-12-10 17:54:31.420551|2022-12-10 17:54:31.420551
421|51|50|1/2 shot|2022-12-10 17:54:31.426039|2022-12-10 17:54:31.426039
422|51|132|1/2 Fresh|2022-12-10 17:54:31.4314|2022-12-10 17:54:31.4314
423|51|36|1/2 shot|2022-12-10 17:54:31.436773|2022-12-10 17:54:31.436773
424|51|64|1/2 shot|2022-12-10 17:54:31.442382|2022-12-10 17:54:31.442382
425|52|3|1 shot|2022-12-10 17:54:31.447888|2022-12-10 17:54:31.447888
426|52|44|1 shot|2022-12-10 17:54:31.4534|2022-12-10 17:54:31.4534
427|52|100|1 shot|2022-12-10 17:54:31.460889|2022-12-10 17:54:31.460889
428|52|154|1/8 shot|2022-12-10 17:54:31.569309|2022-12-10 17:54:31.569309
429|53|3|1 1/2 shot|2022-12-10 17:54:31.574434|2022-12-10 17:54:31.574434
430|53|155|1 1/2 shot|2022-12-10 17:54:31.684294|2022-12-10 17:54:31.684294
431|54|3|1 1/2 oz|2022-12-10 17:54:31.689481|2022-12-10 17:54:31.689481
432|54|128|Twist of|2022-12-10 17:54:31.69435|2022-12-10 17:54:31.69435
433|54|11|2 dashes|2022-12-10 17:54:31.699333|2022-12-10 17:54:31.699333
434|54|156|3/4 oz|2022-12-10 17:54:31.798251|2022-12-10 17:54:31.798251
435|55|3|1/2 oz|2022-12-10 17:54:31.803394|2022-12-10 17:54:31.803394
436|55|146|""|2022-12-10 17:54:31.812188|2022-12-10 17:54:31.812188
437|55|137|2 oz|2022-12-10 17:54:31.817142|2022-12-10 17:54:31.817142
438|55|35|1/2 oz white|2022-12-10 17:54:31.822156|2022-12-10 17:54:31.822156
439|56|3|1 oz|2022-12-10 17:54:31.827337|2022-12-10 17:54:31.827337
440|56|157|1/2 tsp|2022-12-10 17:54:31.931404|2022-12-10 17:54:31.931404
441|56|15|1 oz|2022-12-10 17:54:31.936304|2022-12-10 17:54:31.936304
442|57|3|1 oz|2022-12-10 17:54:31.941445|2022-12-10 17:54:31.941445
443|57|32|1/2 oz|2022-12-10 17:54:31.946632|2022-12-10 17:54:31.946632
444|57|8|1/2 oz|2022-12-10 17:54:31.955126|2022-12-10 17:54:31.955126
445|58|3|2 oz|2022-12-10 17:54:31.96328|2022-12-10 17:54:31.96328
446|58|56|1|2022-12-10 17:54:31.970885|2022-12-10 17:54:31.970885
447|58|158|1 oz Green Ginger|2022-12-10 17:54:32.092501|2022-12-10 17:54:32.092501
448|58|159|1 tsp|2022-12-10 17:54:32.202975|2022-12-10 17:54:32.202975
449|59|3|30 ml|2022-12-10 17:54:32.20817|2022-12-10 17:54:32.20817
450|59|139|1/2 glass crushed|2022-12-10 17:54:32.213245|2022-12-10 17:54:32.213245
451|59|22|30 ml|2022-12-10 17:54:32.218434|2022-12-10 17:54:32.218434
452|59|160|45 ml|2022-12-10 17:54:32.333075|2022-12-10 17:54:32.333075
453|60|3|2 oz|2022-12-10 17:54:32.339406|2022-12-10 17:54:32.339406
454|60|128|1 twist of|2022-12-10 17:54:32.344971|2022-12-10 17:54:32.344971
455|60|48|2 tsp|2022-12-10 17:54:32.353287|2022-12-10 17:54:32.353287
456|60|152|1/2 oz|2022-12-10 17:54:32.363605|2022-12-10 17:54:32.363605
457|61|3|1 1/2 oz|2022-12-10 17:54:32.377715|2022-12-10 17:54:32.377715
458|61|24|2 dashes|2022-12-10 17:54:32.387653|2022-12-10 17:54:32.387653
459|61|5|1 1/2 tsp|2022-12-10 17:54:32.396599|2022-12-10 17:54:32.396599
460|62|3|1 oz|2022-12-10 17:54:32.405522|2022-12-10 17:54:32.405522
461|62|161|4 oz|2022-12-10 17:54:32.516572|2022-12-10 17:54:32.516572
462|62|162|1 oz|2022-12-10 17:54:32.625616|2022-12-10 17:54:32.625616
463|63|3|4.5 cl|2022-12-10 17:54:32.631316|2022-12-10 17:54:32.631316
464|63|48|1.5 cl|2022-12-10 17:54:32.636819|2022-12-10 17:54:32.636819
465|63|136|1.5 cl|2022-12-10 17:54:32.642433|2022-12-10 17:54:32.642433
466|64|3|3/4 oz|2022-12-10 17:54:32.648193|2022-12-10 17:54:32.648193
467|64|12|3/4 oz|2022-12-10 17:54:32.656378|2022-12-10 17:54:32.656378
468|64|128|""|2022-12-10 17:54:32.664525|2022-12-10 17:54:32.664525
469|64|15|3/4 oz|2022-12-10 17:54:32.673407|2022-12-10 17:54:32.673407
470|64|33|""|2022-12-10 17:54:32.68318|2022-12-10 17:54:32.68318
471|65|3|1 oz|2022-12-10 17:54:32.691362|2022-12-10 17:54:32.691362
472|65|11|1 dash|2022-12-10 17:54:32.698751|2022-12-10 17:54:32.698751
473|65|5|1 oz|2022-12-10 17:54:32.705918|2022-12-10 17:54:32.705918
474|65|163|1 oz|2022-12-10 17:54:32.827686|2022-12-10 17:54:32.827686
475|67|3|50 ml|2022-12-10 17:54:32.832973|2022-12-10 17:54:32.832973
476|67|56|1|2022-12-10 17:54:32.838216|2022-12-10 17:54:32.838216
477|67|55|1 long strip|2022-12-10 17:54:32.843255|2022-12-10 17:54:32.843255
478|67|129|75 ml|2022-12-10 17:54:32.848343|2022-12-10 17:54:32.848343
479|67|100|20 ml|2022-12-10 17:54:32.853553|2022-12-10 17:54:32.853553
480|67|164|15 ml|2022-12-10 17:54:32.96202|2022-12-10 17:54:32.96202
481|68|3|2 oz|2022-12-10 17:54:32.968267|2022-12-10 17:54:32.968267
482|68|24|2 dashes|2022-12-10 17:54:32.973789|2022-12-10 17:54:32.973789
483|68|15|1/2 oz|2022-12-10 17:54:32.979568|2022-12-10 17:54:32.979568
484|68|141|1|2022-12-10 17:54:32.985048|2022-12-10 17:54:32.985048
485|68|136|1/2 tsp|2022-12-10 17:54:32.990479|2022-12-10 17:54:32.990479
486|69|3|1 1/2 oz|2022-12-10 17:54:32.996141|2022-12-10 17:54:32.996141
487|69|132|1|2022-12-10 17:54:33.001711|2022-12-10 17:54:33.001711
488|69|36|1/2 tsp|2022-12-10 17:54:33.009563|2022-12-10 17:54:33.009563
489|69|9|1 oz|2022-12-10 17:54:33.01517|2022-12-10 17:54:33.01517
490|69|48|1 tsp|2022-12-10 17:54:33.020511|2022-12-10 17:54:33.020511
491|70|3|4 cl|2022-12-10 17:54:33.026043|2022-12-10 17:54:33.026043
492|70|49|1 cl|2022-12-10 17:54:33.032848|2022-12-10 17:54:33.032848
493|70|48|1.5 cl|2022-12-10 17:54:33.038378|2022-12-10 17:54:33.038378
494|70|165|1.5 cl|2022-12-10 17:54:33.148593|2022-12-10 17:54:33.148593
495|71|3|2 oz|2022-12-10 17:54:33.153993|2022-12-10 17:54:33.153993
496|71|134|1|2022-12-10 17:54:33.15957|2022-12-10 17:54:33.15957
497|71|48|1/4 tsp|2022-12-10 17:54:33.16488|2022-12-10 17:54:33.16488
498|71|11|2 dashes|2022-12-10 17:54:33.170044|2022-12-10 17:54:33.170044
499|71|136|1/4 tsp|2022-12-10 17:54:33.175328|2022-12-10 17:54:33.175328
500|72|3|2 oz|2022-12-10 17:54:33.180965|2022-12-10 17:54:33.180965
501|72|79|1|2022-12-10 17:54:33.187158|2022-12-10 17:54:33.187158
502|72|48|1/2 oz|2022-12-10 17:54:33.195443|2022-12-10 17:54:33.195443
503|72|11|1 dash|2022-12-10 17:54:33.202912|2022-12-10 17:54:33.202912
504|72|136|1 tsp|2022-12-10 17:54:33.208363|2022-12-10 17:54:33.208363
505|73|3|1 oz|2022-12-10 17:54:33.213958|2022-12-10 17:54:33.213958
506|73|22|1 oz|2022-12-10 17:54:33.21928|2022-12-10 17:54:33.21928
507|73|21|1 oz|2022-12-10 17:54:33.224591|2022-12-10 17:54:33.224591
508|73|166|3 oz|2022-12-10 17:54:33.333521|2022-12-10 17:54:33.333521
509|73|167|1 oz|2022-12-10 17:54:33.450435|2022-12-10 17:54:33.450435
510|73|9|1 oz|2022-12-10 17:54:33.455541|2022-12-10 17:54:33.455541
511|73|105|1 oz|2022-12-10 17:54:33.460841|2022-12-10 17:54:33.460841
512|73|168|1 oz|2022-12-10 17:54:33.567146|2022-12-10 17:54:33.567146
513|74|3|1 1/2 oz|2022-12-10 17:54:33.572637|2022-12-10 17:54:33.572637
514|74|83|Juice of 1/2|2022-12-10 17:54:33.577916|2022-12-10 17:54:33.577916
515|74|132|1|2022-12-10 17:54:33.583301|2022-12-10 17:54:33.583301
516|74|36|2 tsp|2022-12-10 17:54:33.588788|2022-12-10 17:54:33.588788
517|75|3|3/4 oz|2022-12-10 17:54:33.594344|2022-12-10 17:54:33.594344
518|75|169|1 dash|2022-12-10 17:54:33.703458|2022-12-10 17:54:33.703458
519|75|9|3/4 oz|2022-12-10 17:54:33.708771|2022-12-10 17:54:33.708771
520|75|48|3/4 oz|2022-12-10 17:54:33.713912|2022-12-10 17:54:33.713912
521|75|170|3/4 oz|2022-12-10 17:54:33.823632|2022-12-10 17:54:33.823632
522|76|3|6 cl|2022-12-10 17:54:33.830208|2022-12-10 17:54:33.830208
523|76|131|2 Fresh leaves|2022-12-10 17:54:33.835596|2022-12-10 17:54:33.835596
524|76|171|2 dashes|2022-12-10 17:54:33.942115|2022-12-10 17:54:33.942115
525|77|3|1 1/2 oz|2022-12-10 17:54:33.947359|2022-12-10 17:54:33.947359
526|77|56|1|2022-12-10 17:54:33.952534|2022-12-10 17:54:33.952534
527|77|130|4 oz|2022-12-10 17:54:33.957817|2022-12-10 17:54:33.957817
528|78|3|1 2/3 oz|2022-12-10 17:54:33.963012|2022-12-10 17:54:33.963012
529|78|172|1|2022-12-10 17:54:34.07043|2022-12-10 17:54:34.07043
530|78|15|1/3 oz|2022-12-10 17:54:34.07579|2022-12-10 17:54:34.07579
531|79|3|3/4 oz|2022-12-10 17:54:34.081069|2022-12-10 17:54:34.081069
532|79|24|1 dash|2022-12-10 17:54:34.086362|2022-12-10 17:54:34.086362
533|79|128|1 twist of|2022-12-10 17:54:34.093161|2022-12-10 17:54:34.093161
534|79|28|1 1/2 oz|2022-12-10 17:54:34.098774|2022-12-10 17:54:34.098774
